,gi,AccNum,Name,Topology,BaltimoreClass,Order,Family,Subfamily,Genera,Lineage
140,85718592,NC_007733.1,Angelonia flower break virus,linear,4,,Tombusviridae,,Alphacarmovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Alphacarmovirus."
141,581976502,NC_023421.1,Anguilla anguilla circovirus,linear,2,,Circoviridae,,Circovirus, Viruses; ssDNA viruses; Circoviridae; Circovirus; unclassified Circovirus.
142,388262476,NC_013668.3,Anguillid herpesvirus 1,linear,1,Herpesvirales,Alloherpesviridae,,Cyprinivirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Alloherpesviridae; Cyprinivirus."
143,552558699,NC_022581.1,Eel virus European X,linear,5,Mononegavirales,Rhabdoviridae,,Perhabdovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Perhabdovirus.
144,582973099,NC_023426.1,Anomala cuprea entomopoxvirus,linear,1,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus," Viruses; dsDNA viruses, no RNA stage; Poxviridae; Entomopoxvirinae; Alphaentomopoxvirus."
145,208429851,NC_011317.1,Anopheles gambiae densovirus,linear,2,,Parvoviridae,Densovirinae,Brevidensovirus, Viruses; ssDNA viruses; Parvoviridae; Densovirinae; Brevidensovirus.
146,602259401,NC_023848.1,Anopheles minimus irodovirus,linear,1,,Iridoviridae,,," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; unclassified Iridoviridae."
147,586929324,NC_023483.1,Antheraea pernyi iflavirus,linear,4,Picornavirales,Iflaviridae,,Iflavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Iflaviridae; Iflavirus."
148,154551150,NC_008035.3,Antheraea pernyi nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
149,827044641,NC_008520.2,Anticarsia gemmatalis nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus; unclassified Alphabaculovirus."
150,360040900,NC_016447.1,Aotine betaherpesvirus 1,linear,1,Herpesvirales,Herpesviridae,Betaherpesvirinae,Cytomegalovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Betaherpesvirinae; Cytomegalovirus."
151,24943167,NC_004365.1,Aphid lethal paralysis virus,linear,4,Picornavirales,Dicistroviridae,,Cripavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Dicistroviridae; Cripavirus."
152,318054196,NC_014905.1,Apium virus Y,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
153,402502112,NC_018504.1,Apocheima cinerarium nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus; unclassified Alphabaculovirus."
154,685511394,NC_024893.1,Apodemus sylvaticus papillomavirus 1,circular,1,,Papillomaviridae,,Pipapillomavirus," Viruses; dsDNA viruses, no RNA stage; Papillomaviridae; Pipapillomavirus; unclassified Pipapillomavirus."
155,20178606,NC_003676.1,Apoi virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus; Rio Bravo virus group."
156,9626205,NC_001409.1,Apple chlorotic leaf spot virus,linear,4,Tymovirales,Betaflexiviridae,Trivirinae,Trichovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trivirinae; Trichovirus."
157,803431958,NC_026760.1,Apple geminivirus PL-2015,circular,2,,Geminiviridae,,, Viruses; ssDNA viruses; Geminiviridae; unclassified Geminiviridae.
158,449538504,NC_018714.1,Apple green crinkle associated virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus; unclassified Foveavirus."
159,57864579,NC_001749.2,Apple stem grooving virus,linear,4,Tymovirales,Betaflexiviridae,Trivirinae,Capillovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trivirinae; Capillovirus."
160,443615329,NC_003462.2,Apple stem pitting virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus."
161,315506976,NC_014821.1,Apricot latent virus,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus."
162,62362154,NC_006946.1,Apricot pseudo-chlorotic leaf spot virus,linear,4,Tymovirales,Betaflexiviridae,Trivirinae,Trichovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trivirinae; Trichovirus."
163,571350945,NC_023295.1,Apricot vein clearing associated virus,linear,4,Tymovirales,Betaflexiviridae,Trivirinae,Prunevirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Trivirinae; Prunevirus."
164,20066014,NC_003523.1,Arabis mosaic virus large satellite RNA,linear,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Large single stranded RNA satellites.
165,401715661,NC_018451.1,Arabis mosaic virus small satellite RNA barley/CHE/1991,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
166,9627203,NC_001546.1,Arabis mosaic virus small satellite RNA,circular,8,,,,, Viruses; Satellites; Satellite Nucleic Acids; Single stranded RNA satellites; Circular single stranded RNA satellites.
167,471237005,NC_020808.1,Aravan lyssavirus,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
168,701219312,NC_025393.1,Arboretum virus,linear,5,Mononegavirales,Rhabdoviridae,,, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae.
169,119756985,NC_008695.1,Archaeal BJ1 virus,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
170,660515655,NC_024451.1,Armadillidium vulgare iridescent virus,circular,1,,Iridoviridae,Betairidovirinae,Iridovirus," Viruses; dsDNA viruses, no RNA stage; Iridoviridae; Betairidovirinae; Iridovirus."
171,309259994,NC_014609.1,Armigeres subalbatus virus SaX06-AK20,linear,3,,Totiviridae,,, Viruses; dsRNA viruses; Totiviridae.
172,255614072,NC_009026.2,Aroa virus,linear,4,,Flaviviridae,,Flavivirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Flaviviridae; Flavivirus."
173,396587253,NC_018176.1,Arracacha mottle virus,linear,4,,Potyviridae,,Potyvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Potyvirus."
174,387600881,NC_017914.1,Artemisia virus A,linear,4,,,,Sobemovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Sobemovirus; unclassified Sobemovirus."
175,755573841,NC_026439.1,African pouched rat arterivirus,linear,4,Nidovirales,Arteriviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Nidovirales; Arteriviridae."
176,608309541,NC_022972.2,Arthrobacter phage vB_ArS-ArV2,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
177,374674409,NC_016752.1,Artibeus jamaicensis parvovirus 1,linear,2,,Parvoviridae,Parvovirinae,, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae.
178,803431956,NC_026759.1,Artichoke latent virus,linear,4,,Potyviridae,,Macluravirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Potyviridae; Macluravirus; unclassified Macluravirus."
179,9625551,NC_001339.1,Artichoke mottled crinkle virus,linear,4,,Tombusviridae,,Tombusvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tombusviridae; Tombusvirus."
180,339276123,NC_015523.1,Asclepias asymptomatic virus,linear,4,Tymovirales,Tymoviridae,,Tymovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus; unclassified Tymovirus."
181,701219276,NC_025388.1,Asian prunus virus 1,linear,4,Tymovirales,Betaflexiviridae,Quinvirinae,Foveavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Betaflexiviridae; Quinvirinae; Foveavirus."
182,169303556,NC_010416.1,Asparagus virus 3,linear,4,Tymovirales,Alphaflexiviridae,,Potexvirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Alphaflexiviridae; Potexvirus."
183,667699583,NC_024489.1,Asterionellopsis glacialis RNA virus,linear,4,Picornavirales,,,Bacillarnavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; unassigned Picornavirales; Bacillarnavirus; unclassified Bacillarnavirus."
184,209902360,NC_011400.1,Astrovirus MLB1,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
185,380035083,NC_016155.1,Astrovirus MLB2,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
186,410428374,NC_019028.1,Astrovirus MLB3,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
187,255357299,NC_013060.1,Astrovirus VA1,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
188,410428372,NC_019026.1,Astrovirus VA3,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
189,410428373,NC_019027.1,Astrovirus VA4,linear,4,,Astroviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; unclassified Astroviridae."
190,378554472,NC_016896.1,Astrovirus wild boar/WBAstV-1/2011/HUN,linear,4,,Astroviridae,,Mamastrovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Astroviridae; Mamastrovirus; unclassified Mamastrovirus."
191,430025795,NC_019853.1,Ateles paniscus polyomavirus 1,circular,1,,Polyomaviridae,,," Viruses; dsDNA viruses, no RNA stage; Polyomaviridae."
192,9631195,NC_001987.1,Ateline gammaherpesvirus 3,linear,1,Herpesvirales,Herpesviridae,Gammaherpesvirinae,Rhadinovirus," Viruses; dsDNA viruses, no RNA stage; Herpesvirales; Herpesviridae; Gammaherpesvirinae; Rhadinovirus."
193,619852653,NC_024031.1,Atlantic salmon calicivirus,linear,4,,Caliciviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Caliciviridae."
194,700074799,NC_025360.1,Salmon aquaparamyxovirus,linear,5,Mononegavirales,Paramyxoviridae,,Aquaparamyxovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Aquaparamyxovirus.
195,83722643,NC_007654.1,Atlantic salmon swim bladder sarcoma virus,linear,6,,Retroviridae,,, Viruses; Retro-transcribing viruses; Retroviridae.
196,21218488,NC_003900.1,Aura virus,linear,4,,Togaviridae,,Alphavirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Togaviridae; Alphavirus."
197,672550958,NC_024697.1,Aureococcus anophagefferens virus,linear,1,,Phycodnaviridae,,," Viruses; dsDNA viruses, no RNA stage; Phycodnaviridae; unclassified Phycodnaviridae."
198,17158068,NC_003243.1,Australian bat lyssavirus,linear,5,Mononegavirales,Rhabdoviridae,,Lyssavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Rhabdoviridae; Lyssavirus.
199,9627742,NC_001623.1,Autographa californica nucleopolyhedrovirus,circular,1,,Baculoviridae,,Alphabaculovirus," Viruses; dsDNA viruses, no RNA stage; Baculoviridae; Alphabaculovirus."
200,31543992,NC_004828.1,Avian adeno-associated virus ATCC VR-865,linear,2,,Parvoviridae,Parvovirinae,Dependoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Dependoparvovirus; unclassified Dependovirus.
201,51949968,NC_006263.1,Avian adeno-associated virus strain DA-1,linear,2,,Parvoviridae,Parvovirinae,Dependoparvovirus, Viruses; ssDNA viruses; Parvoviridae; Parvovirinae; Dependoparvovirus.
202,655454911,NC_024296.1,Canary bornavirus 3,linear,5,Mononegavirales,Bornaviridae,,Bornavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Bornaviridae; Bornavirus.
203,9626152,NC_001402.1,Avian carcinoma virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus; unclassified Alpharetrovirus.
204,21389214,NC_003990.1,Tremovirus A,linear,4,Picornavirales,Picornaviridae,,Tremovirus," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Picornavirales; Picornaviridae; Tremovirus."
205,49248517,NC_005947.1,Avian endogenous retrovirus EAV-HP,linear,7,,Retroviridae,,, Viruses; Retro-transcribing viruses; Retroviridae.
206,330370657,NC_015396.1,Avian gyrovirus 2,circular,2,,Circoviridae,,Gyrovirus, Viruses; ssDNA viruses; Circoviridae; Gyrovirus; unclassified Gyrovirus.
207,582973095,NC_023425.1,Avian hepatitis E virus,linear,4,,Hepeviridae,,," Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Hepeviridae; unassigned Hepeviridae."
208,323363050,NC_015116.1,Avian leukemia virus,linear,7,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus.
209,9626201,NC_001408.1,Avian leukosis virus - RSA,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus.
210,83716025,NC_007652.1,Avian metapneumovirus,linear,5,Mononegavirales,Pneumoviridae,,Metapneumovirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Pneumoviridae; Metapneumovirus.
211,9629900,NC_001866.1,Avian myelocytomatosis virus,linear,6,,Retroviridae,Orthoretrovirinae,Alpharetrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Alpharetrovirus; unclassified Alpharetrovirus.
212,701219425,NC_025407.1,Avian avulavirus 11,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
213,700074902,NC_025363.1,Avian avulavirus 12,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
214,700075070,NC_025373.1,Avian avulavirus 3,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
215,422937945,NC_019531.1,Avian avulavirus 4,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
216,700074835,NC_025361.1,Avian avulavirus 5,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
217,15081567,NC_003043.1,Avian avulavirus 6,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
218,700074642,NC_025347.1,Avian avulavirus 7,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
219,700075083,NC_025374.1,Avian avulavirus 8,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
220,701219290,NC_025390.1,Avian avulavirus 9,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
221,1173199104,NC_025349.3,Avian paramyxovirus penguin/Falkland Islands/324/2007,linear,5,Mononegavirales,Paramyxoviridae,,Avulavirus, Viruses; ssRNA viruses; ssRNA negative-strand viruses; Mononegavirales; Paramyxoviridae; Avulavirus.
222,602260066,NC_023864.1,Axonopus compressus streak virus,circular,2,,Geminiviridae,,Mastrevirus, Viruses; ssDNA viruses; Geminiviridae; Mastrevirus; unclassified Mastrevirus.
223,168495103,NC_010355.1,Azospirillum phage Cd,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
224,725896726,NC_022517.1,Baboon endogenous virus strain M7,linear,7,,Retroviridae,Orthoretrovirinae,Gammaretrovirus, Viruses; Retro-transcribing viruses; Retroviridae; Orthoretrovirinae; Gammaretrovirus; unclassified Gammaretrovirus.
225,156563990,NC_009760.1,Bacillus phage 0305phi8-36,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
226,971766618,NC_029024.1,Bacillus virus 250,circular,1,Caudovirales,Siphoviridae,,Cecivirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Cecivirus."
227,460042012,NC_020478.1,Bacillus virus Andromeda,linear,1,Caudovirales,Siphoviridae,,Andromedavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Andromedavirus."
228,211956446,NC_011523.1,Bacillus virus AP50,linear,1,,Tectiviridae,,Tectivirus," Viruses; dsDNA viruses, no RNA stage; Tectiviridae; Tectivirus."
229,22855148,NC_004165.1,Bacillus virus B103,linear,1,Caudovirales,Podoviridae,Picovirinae,Phi29virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Podoviridae; Picovirinae; Phi29virus."
230,408905858,NC_018863.1,Bacillus phage B4,linear,1,Caudovirales,Myoviridae,,B4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; B4virus."
231,38640276,NC_005258.1,Bacillus phage Bam35c,linear,1,,Tectiviridae,,Tectivirus," Viruses; dsDNA viruses, no RNA stage; Tectiviridae; Tectivirus."
232,408905851,NC_018856.1,Bacillus phage Bastille,circular,1,Caudovirales,Myoviridae,,Bastillevirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Bastillevirus."
233,422935955,NC_019515.1,Bacillus phage BCD7,circular,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
234,56694869,NC_006557.1,Bacillus phage BCJA1c,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
235,640883881,NC_024137.1,Bacillus phage Bcp1,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
236,408905855,NC_018860.1,Bacillus phage BCP78,circular,1,Caudovirales,Myoviridae,Spounavirinae,Tsarbombavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Spounavirinae; Tsarbombavirus."
237,568191240,NC_022769.1,Bacillus phage BigBertha,linear,1,Caudovirales,Myoviridae,,B4virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; B4virus."
238,568192042,NC_022773.1,Bacillus virus Blastoid,linear,1,Caudovirales,Siphoviridae,,Andromedavirus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Andromedavirus."
239,431809464,NC_019912.1,Bacillus virus BMBtp2,linear,1,Caudovirales,Siphoviridae,,Tp21virus," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae; Tp21virus."
240,1039352342,NC_028748.2,Bacillus phage vB_BtS_BMBtp3,linear,1,Caudovirales,Siphoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Siphoviridae."
241,682123955,NC_024792.1,Bacillus phage Bobb,linear,1,Caudovirales,Myoviridae,,," Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae."
